,Release Date,Season,Episode,title,Name,text
17748,2016-05-08,Season 6,Episode 3,Oathbreaker,vala,vala: The Unsullied and the Second Songs are foreign soldiers brought here by a foreign queen to destroy our city and our history
17749,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,"varys: I understand Well, that makes perfect sense from your perspective I have a different perspective, of course I think it's important that you try to see things from my perspective just as I will try to see them from yours Because that is the only way that I can make you and Dom happy That is how you pronounce it -- Dom? I'm afraid I don't really speak the language Such a handsome boy Those big, brown eyes Good luck keeping the ladies away"
17750,2016-05-08,Season 6,Episode 3,Oathbreaker,vala,"vala: Yes, you're a true liberator, aren't you? You won't torture me, you'll just threaten my son"
17751,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,"varys: Children are blameless I have never hurt them Your boy is in no immediate danger, this I swear to you But between us, dear, you did conspire to kill the queen's soldiers We both know the penalty for that crime How will poor Dom get on without his mother? And with his breathing problem"
17752,2016-05-08,Season 6,Episode 3,Oathbreaker,vala,"vala: If I tell you anything, they'll kill me So either you kill me or they do"
17753,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,"varys: Yes, from your perspective, this is a problem There is a third option, though A ship leaving tomorrow for Pentos I've already booked passage for a woman and her young son I'll even throw in a bag of silver to help you start again"
17754,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,varys: Though I'm afraid we'll have to ask one of our leather-clad friends back in to carry it Far too heavy for me The boat sails at dawn You need to decide now A new life for you and Dom or…
17755,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: What should we do while we wait? To pass the time, what should we do? What should we talk about?"
17756,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: You speak 19 languages You must occasionally use some of them to talk about things
17757,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: You two, you spend a great deal of time together What would you be talking about if I weren't here?"
17758,2016-05-08,Season 6,Episode 3,Oathbreaker,worm,worm: Patrol When I am going on patrol with the Unsullied What we see on patrol Who we captured on patrol
17759,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: That's good That's very good
17760,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: But that's a report I was thinking more of a conversation A wise man once said the truth history of the world is the history of great conversation in elegant rooms
17761,2016-05-08,Season 6,Episode 3,Oathbreaker,missandei,missandei: Who said this?
17762,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: Me Just now All right, no conversations Let's play a game"
17763,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: You don't play games, either one of you, ever?"
17764,2016-05-08,Season 6,Episode 3,Oathbreaker,worm,worm: Games are for children
17765,2016-05-08,Season 6,Episode 3,Oathbreaker,missandei,missandei: My master Kraznys would sometimes make us play games
17766,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: There, that's a start"
17767,2016-05-08,Season 6,Episode 3,Oathbreaker,missandei,missandei: Only the girls
17768,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: Oh no, no, no Not that, of course not that Innocent games, fun games, drinking games"
17769,2016-05-08,Season 6,Episode 3,Oathbreaker,missandei,missandei: We do not drink
17770,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: Until you do
17771,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: Alright No drinking We can play without drinking It's a wonderful game I invented it Here's how it works I make a statement about your past If I'm wrong, I drink And if I'm right -- Maybe we can't play without drinking"
17772,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: Oh, you took your time"
17773,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,varys: Sorry I was busy learning who funds the Sons of the Harpy Some things you can't rush
17774,2016-05-08,Season 6,Episode 3,Oathbreaker,missandei,missandei: You found out?
17775,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,varys: The good masters of Astapor And the wise masters of Yunkai With help from their friends in Volantis
17776,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: You see? You don't even have to worry about the local rebellion We only have to worry about the three rich foreign cities paying for it
17777,2016-05-08,Season 6,Episode 3,Oathbreaker,worm,worm: We conquered Asatapor and Yunkai once We will do it again and execute the Masters
17778,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: If the Unsullied march off to reconquer Asatapor and Yunkai, who remain to defend the free people of Meereen?"
17779,2016-05-08,Season 6,Episode 3,Oathbreaker,worm,"worm: If we do not fight them, how can we stop them?"
17780,2016-05-08,Season 6,Episode 3,Oathbreaker,missandei,"missandei: We cannot The Masters only speak one language They spoke it to me for many years I know it better than my mother tongue If we want them to hear us, we must speak it back to them May it be the last thing they ever hear"
17781,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: You may be right
17782,2016-05-08,Season 6,Episode 3,Oathbreaker,worm,worm: So we will fight them?
17783,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: Possibly
17784,2016-05-08,Season 6,Episode 3,Oathbreaker,missandei,missandei: Possibly?
17785,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: It's a conversation
17786,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: Tell me, can the little birds get a message to the good Masters of Astapor, the wise Masters of Yunkai, the benevolent enslavers of Volantis"
17787,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,"varys: Of course Man can be fickle, but birds always trust"
17788,2016-05-08,Season 6,Episode 3,Oathbreaker,qyburn,"qyburn: Your eye looks much better, Arthur How's your mother's jaw?"
17789,2016-05-08,Season 6,Episode 3,Oathbreaker,arthur,arthur: Better
17790,2016-05-08,Season 6,Episode 3,Oathbreaker,qyburn,qyburn: And your father?
17791,2016-05-08,Season 6,Episode 3,Oathbreaker,arthur,arthur: No one's seen him
17792,2016-05-08,Season 6,Episode 3,Oathbreaker,qyburn,qyburn: And no one will That worked out rather nicely
17793,2016-05-08,Season 6,Episode 3,Oathbreaker,bird,bird: Will Lord Varys ever come back?
17794,2016-05-08,Season 6,Episode 3,Oathbreaker,qyburn,qyburn: I don't think so Do you miss him?
17795,2016-05-08,Season 6,Episode 3,Oathbreaker,bird,bird: He was nice
17796,2016-05-08,Season 6,Episode 3,Oathbreaker,arthur,arthur: He called us his little birds He gave us sweets
17797,2016-05-08,Season 6,Episode 3,Oathbreaker,qyburn,qyburn: It's funny you should mention that Guess what I happened to find today Candied plums from Dorne
17798,2016-05-08,Season 6,Episode 3,Oathbreaker,qyburn,"qyburn: Now remember, if any of your friends like sweets or need help, they can always come to me All I need in return are whispers"
17799,2016-05-08,Season 6,Episode 3,Oathbreaker,qyburn,qyburn: No need to be afraid This is Ser Gregor He's friends with all my friends
17800,2016-05-08,Season 6,Episode 3,Oathbreaker,qyburn,qyburn: Run along now
17801,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: Varys's little birds
17802,2016-05-08,Season 6,Episode 3,Oathbreaker,qyburn,"qyburn: Your little birds now, your Grace"
17803,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: What did you do to him exactly I haven't been able to get a clear answer
17804,2016-05-08,Season 6,Episode 3,Oathbreaker,qyburn,"qyburn: Oh, a number of things"
17805,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: Does he understand what we're saying I mean, to the extent that he ever understood complete sentences in the first place"
17806,2016-05-08,Season 6,Episode 3,Oathbreaker,qyburn,qyburn: He understands well enough
17807,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: So tell him to march into the sept and crush the High Sparrow's head like a melon
17808,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: The High Sparrow has hundreds of Faith Militant surrounding him Ser Gregor will can't face them all And he won't have to He'll only have to face one
17809,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: Has the Faith leveled official charges yet?
17810,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: Not yet
17811,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: That is one trial by combat I look forward to watching
17812,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: Don't stop at the city I want little birds in Dorne, in Highgarden, in the North If someone is planning on making our losses their gains I want to hear it If someone is laughing at the queen who walk naked through the streets covered in shit, I want to hear I want to know who they are I want to where they are"
17813,2016-05-08,Season 6,Episode 3,Oathbreaker,pycelle,"pycelle: As bad as Lord Varys was Varys was, Qyburn is worse I told them all I told them He's arrogant, dangerous You don't get thrown out of the Citadel without good reason And no one listened to my advice, so here we are"
17814,2016-05-08,Season 6,Episode 3,Oathbreaker,pycelle,"pycelle: And what he's done to Gregor Clegane is an abomination We never sanctioned this, this experiment And I for one think it would be in our best interest to have the beast dest --"
17815,2016-05-08,Season 6,Episode 3,Oathbreaker,kevan,kevan: Can I help you
17816,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: Why are you here
17817,2016-05-08,Season 6,Episode 3,Oathbreaker,tyrell,tyrell: My mother...
17818,2016-05-08,Season 6,Episode 3,Oathbreaker,olenna,"olenna: I was invited, my dear, o help deal with several troublesome issues, such as the queen's imprisonment"
17819,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: Thank you for bringing it up It's well past time we addressed the abuses I endured
17820,2016-05-08,Season 6,Episode 3,Oathbreaker,olenna,olenna: Margaery is the queen You are not the queen because you're not married to the king I do appreciate these things can get a bit confusing in your family
17821,2016-05-08,Season 6,Episode 3,Oathbreaker,kevan,kevan: This is a Small Council meeting You have no position on the Small Council
17822,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: I'm Lord Commander of the Kingsguard The Lord Commander of the Kingsguard does have a position on the Small Council
17823,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: Grand Maester Pycelle, would you sanction that statement?"
17824,2016-05-08,Season 6,Episode 3,Oathbreaker,pycelle,"pycelle: Well, um...I would say Ser Gerold Hightower had a seat on the Mad King's council Of course, that was the Mad King King Robert saw things differently"
17825,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: What about Myrcella's death, Uncle? Do you consider the murder of your own blood a troublesome issue?"
17826,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: The same women who murdered Myrcella have overthrown House Martell and taken control of Dorne We've got a lot to discuss All of us together
17827,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,"lannister: And seeing as you cannot make us leave, we best get on with it"
17828,2016-05-08,Season 6,Episode 3,Oathbreaker,kevan,"kevan: No, we cannot make you leave And you cannot make us stay Not unless you're gonna have that thing murder us all"
17829,2016-05-08,Season 6,Episode 3,Oathbreaker,sparrow,"sparrow: Oh, your Grace"
17830,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: My mother would like to see her daughter's final resting place
17831,2016-05-08,Season 6,Episode 3,Oathbreaker,sparrow,"sparrow: Oh, I'm, sorry, your Grace That's not possible Not yet"
17832,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: When will it be possible?
17833,2016-05-08,Season 6,Episode 3,Oathbreaker,sparrow,sparrow: When she's fully atoned for her sins
17834,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: You've cut off her hair and marched her naked through the streets in front of the whole city That wasn't a full atonement?
17835,2016-05-08,Season 6,Episode 3,Oathbreaker,sparrow,"sparrow: No She must stand trial before seven septons, so we can learn the true extant of her sins"
17836,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: I want you to let her see Myrcella's resting place
17837,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: I am the king
17838,2016-05-08,Season 6,Episode 3,Oathbreaker,sparrow,sparrow: You are
17839,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: And what does that mean to you
17840,2016-05-08,Season 6,Episode 3,Oathbreaker,sparrow,sparrow: It means a great deal to me The crown and the faith are the twin pillars of the world Do you know who told me that Your mother
17841,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: My mother who is unclean? My mother who still needs to atone after all you've put her through?
17842,2016-05-08,Season 6,Episode 3,Oathbreaker,sparrow,"sparrow: How do you think the Mother Above first came to us? How did men and women first come to feel the Mother's presence? It was through their own mothers There is a great deal of falsehood in Cersei, you know that But when she speaks of you, the Mother's love outshines it all Her love for you is more real than anything else in this world Because it doesn't come from this world But you know that You've felt it You've seen her when she talks to you"
17843,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: Yes
17844,2016-05-08,Season 6,Episode 3,Oathbreaker,sparrow,sparrow: It's a great gift One I never had Envy One more thing for me to atone for
17845,2016-05-08,Season 6,Episode 3,Oathbreaker,sparrow,"sparrow: You Grace, may I? Do you mind? It's my knees"
17846,2016-05-08,Season 6,Episode 3,Oathbreaker,lannister,lannister: Of course
17847,2016-05-08,Season 6,Episode 3,Oathbreaker,sparrow,"sparrow: When your mother made her walk of atonement, she did it to get back to you"
