,Release Date,Season,Episode,title,Name,text
14759,2015-04-19,Season 5,Episode 2,The House of Black and White,man,"man That's a nice little sword. Worth 100 pieces, a sword like that."
14760,2015-04-19,Season 5,Episode 2,The House of Black and White,arya,arya Nothing's worth anything to dead men.
14761,2015-04-19,Season 5,Episode 2,The House of Black and White,men,"men Quickly, go, go!"
14762,2015-04-19,Season 5,Episode 2,The House of Black and White,arya,arya Who are you? Why were they scared of you?
14763,2015-04-19,Season 5,Episode 2,The House of Black and White,old,old You lost this.
14764,2015-04-19,Season 5,Episode 2,The House of Black and White,arya,arya You said there was no Jaqen H'ghar here.
14765,2015-04-19,Season 5,Episode 2,The House of Black and White,jaqen,jaqen There isn't. A man is not Jaqen H'ghar.
14766,2015-04-19,Season 5,Episode 2,The House of Black and White,arya,arya Well who are you then?
14767,2015-04-19,Season 5,Episode 2,The House of Black and White,jaqen,jaqen No one. And that is who a girl must become.
14768,2015-04-19,Season 5,Episode 2,The House of Black and White,harpy,"harpy She doesn't belong here. And no matter how many of your traitors call her ""Mhysa"", she will never be your mother."
14769,2015-04-19,Season 5,Episode 2,The House of Black and White,mossador,"mossador For you, Mhysa. You wanted the Harpy dead, but your hands were tied. I set you free, as you did all of us."
14770,2015-04-19,Season 5,Episode 2,The House of Black and White,daenerys,"daenerys He was our prisoner, awaiting trial. You had no right."
14771,2015-04-19,Season 5,Episode 2,The House of Black and White,mossador,mossador He would rather rip your city apart than see slaves lifted from the dirt.
14772,2015-04-19,Season 5,Episode 2,The House of Black and White,daenerys,daenerys There are no more slaves. There are no more Masters.
14773,2015-04-19,Season 5,Episode 2,The House of Black and White,mossador,"mossador Then who lives in the Pyramids? Who wears gold masks and murders your children? When Grey Worm came to us, I was the first to take up the knife for you. I remember the look on my father's face as I struck down his Master, who had traded his infant son for a dog. My father died in the fighting. If we allow the Sons of the Harpy to return us to chains, he never lived."
14774,2015-04-19,Season 5,Episode 2,The House of Black and White,daenerys,"daenerys The Harpy's life was not yours to take. Once, the Masters were the law--"
14775,2015-04-19,Season 5,Episode 2,The House of Black and White,mosador,mosador and now you are the law!
14776,2015-04-19,Season 5,Episode 2,The House of Black and White,daenerys,daenerys The law is the law. Take him.
14777,2015-04-19,Season 5,Episode 2,The House of Black and White,crowd,crowd Mhysa! Myhsa!
14778,2015-04-19,Season 5,Episode 2,The House of Black and White,hizdahr,hizdahr She should have cut off the traitor's head in the Great Pyramid and been done with it.
14779,2015-04-19,Season 5,Episode 2,The House of Black and White,daario,daario Which is what I keep telling her to do to you.
14780,2015-04-19,Season 5,Episode 2,The House of Black and White,daenerys,daenerys You opened your gates to me because I promised you freedom and justice. One cannot exist without the other.
14781,2015-04-19,Season 5,Episode 2,The House of Black and White,crowd,crowd Brother! Brother!
14782,2015-04-19,Season 5,Episode 2,The House of Black and White,mossador,"mossador Mhysa, please! Forgive me!"
14783,2015-04-19,Season 5,Episode 2,The House of Black and White,daenerys,daenerys A citizen of Meereen was awaiting trial and this man murdered him. The punishment is death.
14784,2015-04-19,Season 5,Episode 2,The House of Black and White,crowd,crowd Mercy! Mercy!
14785,2015-04-19,Season 5,Episode 2,The House of Black and White,mossador,mossador Mhysa...
14786,2015-04-19,Season 5,Episode 2,The House of Black and White,crowd,crowd Mhysa...
14787,2015-04-19,Season 5,Episode 2,The House of Black and White,barristan,"barristan I'll stand guard outside your door tonight, Your Grace."
14788,2015-04-19,Season 5,Episode 2,The House of Black and White,grey,grey We all guard tonight.
14789,2015-04-19,Season 5,Episode 2,The House of Black and White,daenerys,daenerys Leave me.
14790,2015-04-19,Season 5,Episode 2,The House of Black and White,daenerys,daenerys Drogon...
14791,2015-04-19,Season 5,Episode 2,The House of Black and White,end,end EPISODE
14792,2015-04-26,Season 5,Episode 3,High Sparrow,man,man Valar morghulis.
14793,2015-04-26,Season 5,Episode 3,High Sparrow,jaqen,jaqen Valar dohaeris.
14794,2015-04-26,Season 5,Episode 3,High Sparrow,arya,arya I've been sweeping this floor for days.
14795,2015-04-26,Season 5,Episode 3,High Sparrow,jaqen,jaqen Good.
14796,2015-04-26,Season 5,Episode 3,High Sparrow,arya,arya I didn't come here to sweep floors.
14797,2015-04-26,Season 5,Episode 3,High Sparrow,jaqen,"jaqen No? Why come, then?"
14798,2015-04-26,Season 5,Episode 3,High Sparrow,arya,arya You said that I could be your apprentice. You said you'd teach me how to a Faceless Man.
14799,2015-04-26,Season 5,Episode 3,High Sparrow,jaqen,"jaqen A man teaches a girl. . Valar dohaeris. All men must serve. Faceless men, most of all. ."
14800,2015-04-26,Season 5,Episode 3,High Sparrow,arya,arya I want to serve. .
14801,2015-04-26,Season 5,Episode 3,High Sparrow,jaqen,"jaqen A girl wants to serve herself. Here we serve the Many-Faced God, to serve well. A girl must become no-one."
14802,2015-04-26,Season 5,Episode 3,High Sparrow,arya,arya Which one is the Many-Faced God? I see the Stranger. I see the Drowned God. I see the Weirwood Face.
14803,2015-04-26,Season 5,Episode 3,High Sparrow,jaqen,jaqen There is only one god. A girl knows his name. And all men know his gift.
14804,2015-04-26,Season 5,Episode 3,High Sparrow,arya,arya Where are they taking him?
14805,2015-04-26,Season 5,Episode 3,High Sparrow,bystanders,bystanders Queen Margaery! Queen Margaery! Queen Margaery!
14806,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,"margaery I am his/hers, and she/he is mine. From this day, until the end of my days."
14807,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,tommen Did I hurt you?
14808,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,margaery No. You were lovely.
14809,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,tommen It all happened so fast.
14810,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,margaery Yes. .
14811,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,"tommen I was scared maybe I hurt you, it sounded"
14812,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,"margaery No, no, no. You're very sweet. The sweetest king who ever lived."
14813,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,"tommen This is what I want to do all day, every day for the rest of my life."
14814,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,"margaery Wouldn't that be glorious? . Shouldn't we rest a little while? Just to catch our breath, there's no rush, is there?"
14815,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,tommen Of course not. Are you hungry? Shall I have them bring you some cake or pomegranate juice?
14816,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,"margaery No, I'm fine. I just want you all to myself. I want to know everything there is to know about King Tommen First of His Name."
14817,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,tommen King Tommen. It still sounds strange to me. Does Queen Margaery sound strange to you?
14818,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,margaery So strange… Husband.
14819,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,"tommen Wife. . Sometimes it feels odd. I'm the king, I've married the most beautiful woman in the world, , and it's all because my brother died."
14820,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,"margaery I understand. But it's not your fault, you know that, don't you? You mustn't feel guilty."
14821,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,tommen I don't feel guilty. That's what's odd.
14822,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,tommen Do you like to sail?
14823,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,margaery I love to sail.
14824,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,"tommen I do, too."
14825,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,"margaery I think we're going to be very happy, you and I."
14826,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,"margaery Living in a tower so high, it touches the clouds. Of course my grandmother couldn't wait to go home. The capital is not for everyone, I suppose. Does your mother like it here?"
14827,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,tommen I don't think so. She told me never to trust anyone in King's Landing.
14828,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,margaery It's so wonderful to have her watching over you. A lioness guiding her cub. .
14829,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,"tommen Well, but I'm a man now."
14830,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,margaery You are. And the king. . But you'll always be her baby-boy.
14831,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,tommen I suppose.
14832,2015-04-26,Season 5,Episode 3,High Sparrow,margaery,"margaery I adore how she has always been so generous with me, so kind. And the horror she's had to injure. . Losing her husband, her eldest child and her father. It's no wonder she's so protective of you. She'll never let you out of her sight."
14833,2015-04-26,Season 5,Episode 3,High Sparrow,cersei,"cersei You look very much in love. The first days of marriage are often so blissful. She's certainly very pretty, isn't she? Like a doll, she smiles quite a lot. Do you think she's intelligent? I can't quite tell. Not that it matters."
14834,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,tommen Do you ever miss Casterly Rock?
14835,2015-04-26,Season 5,Episode 3,High Sparrow,cersei,cersei There's nothing for me in Casterly Rock.
14836,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,tommen That's where you grew up. . You always told me that you liked the people there better. You said that King's Landing smelled of horse dung and sour milk.
14837,2015-04-26,Season 5,Episode 3,High Sparrow,cersei,cersei Why are we speaking of Casterly Rock?
14838,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,"tommen The way that you talked about it, I always thought that you missed it. That you... That it was your real home."
14839,2015-04-26,Season 5,Episode 3,High Sparrow,cersei,cersei This is my real home now. Where my family lives.
14840,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,"tommen I want you to be happy, mother."
14841,2015-04-26,Season 5,Episode 3,High Sparrow,cersei,"cersei I know that. I know you do, my sweet boy."
14842,2015-04-26,Season 5,Episode 3,High Sparrow,tommen,tommen But wouldn't you be happier in Casterly Rock?
